时间,车辆编号,往行1/复行0,站点号,前门0/后门1,上车人数,下车人数
2018/11/1 8:33,4912,1,1,0,0,1
2018/11/1 8:33,4926,0,7,0,2,0
2018/11/1 8:33,4912,1,1,1,1,6
2018/11/1 8:33,4926,0,7,1,0,0
2018/11/1 8:33,4917,0,1,0,2,0
2018/11/1 8:33,4921,0,11,0,3,0
2018/11/1 8:33,4921,0,11,1,0,0
2018/11/1 8:33,4917,0,1,1,0,0
2018/11/1 8:33,4919,1,12,0,1,0
2018/11/1 8:33,4919,1,12,1,1,2
2018/11/1 8:33,4913,0,1,0,6,5
2018/11/1 8:33,4936,0,13,0,0,0
2018/11/1 8:33,4933,0,21,0,3,1
2018/11/1 8:33,4911,1,8,0,3,0
2018/11/1 8:33,4936,0,13,1,0,1
2018/11/1 8:33,4933,0,21,1,0,6
2018/11/1 8:33,4917,0,1,0,1,0
2018/11/1 8:34,4911,1,8,1,1,13
2018/11/1 8:34,4922,0,18,0,5,0
2018/11/1 8:34,4917,0,1,1,0,0
2018/11/1 8:34,4922,0,18,1,0,9
2018/11/1 8:34,4928,0,5,0,3,0
2018/11/1 8:34,4928,0,5,1,0,1
2018/11/1 8:34,4913,0,1,0,0,1
2018/11/1 8:34,4913,0,1,1,0,6
2018/11/1 8:34,4917,0,1,0,2,0
2018/11/1 8:34,4917,0,1,1,0,0
2018/11/1 8:34,4910,1,20,0,0,0
2018/11/1 8:34,4910,1,20,1,0,3
2018/11/1 8:34,4913,0,1,0,0,0
2018/11/1 8:34,4913,0,1,1,0,0
2018/11/1 8:34,4917,0,1,0,2,0
2018/11/1 8:34,4918,1,16,0,2,0
2018/11/1 8:35,4918,1,16,1,0,8
2018/11/1 8:35,4917,0,1,1,0,0
2018/11/1 8:35,4935,0,9,0,4,0
2018/11/1 8:35,4935,0,9,1,0,3
2018/11/1 8:35,4924,1,1,0,0,0
2018/11/1 8:35,4922,0,19,0,4,0
2018/11/1 8:35,4924,1,1,1,0,4
2018/11/1 8:35,4913,0,1,0,0,0
2018/11/1 8:35,4917,0,1,0,0,0
2018/11/1 8:35,4917,0,1,1,0,0
2018/11/1 8:35,4924,1,1,0,0,0
2018/11/1 8:35,4910,1,21,0,0,0
2018/11/1 8:35,4913,0,1,1,0,0
2018/11/1 8:35,4928,0,6,0,3,0
2018/11/1 8:35,4924,1,1,1,0,4
2018/11/1 8:35,4910,1,21,1,0,1
2018/11/1 8:35,4934,1,3,0,28,0
2018/11/1 8:35,4928,0,6,1,0,2
2018/11/1 8:35,4938,1,17,0,2,0
2018/11/1 8:35,4919,1,13,0,7,0
2018/11/1 8:35,4938,1,17,1,0,5
2018/11/1 8:35,4919,1,13,1,0,12
2018/11/1 8:35,4916,1,17,0,0,0
2018/11/1 8:35,4916,1,17,1,0,2
2018/11/1 8:35,4911,1,9,0,2,0
2018/11/1 8:35,4913,0,1,0,1,0
2018/11/1 8:35,4913,0,1,1,0,0
2018/11/1 8:35,4921,0,12,0,5,0
2018/11/1 8:35,4927,0,15,0,6,0
2018/11/1 8:35,4927,0,15,1,0,43
2018/11/1 8:35,4926,0,8,0,7,0
2018/11/1 8:36,4926,0,8,1,0,1
2018/11/1 8:36,4936,0,14,0,1,0
2018/11/1 8:36,4936,0,14,1,0,17
2018/11/1 8:36,4913,0,1,0,2,0
2018/11/1 8:36,4913,0,1,1,0,0
2018/11/1 8:36,4920,0,3,0,2,0
2018/11/1 8:36,4923,1,1,0,25,0
2018/11/1 8:36,4923,1,1,1,0,0
2018/11/1 8:36,4930,1,22,0,3,1
2018/11/1 8:36,4919,1,14,0,0,0
2018/11/1 8:36,4919,1,14,1,0,3
2018/11/1 8:36,4930,1,22,1,0,15
2018/11/1 8:36,4913,0,1,0,0,0
2018/11/1 8:36,4929,0,3,0,2,0
2018/11/1 8:36,4929,0,3,1,0,0
2018/11/1 8:37,4933,0,22,0,1,1
2018/11/1 8:37,4933,0,22,1,0,15
2018/11/1 8:37,4911,1,10,0,1,0
2018/11/1 8:37,4911,1,10,1,0,35
2018/11/1 8:37,4924,1,2,0,6,0
2018/11/1 8:37,4913,0,1,0,1,0
2018/11/1 8:37,4924,1,2,1,0,1
2018/11/1 8:37,4928,0,7,0,7,2
2018/11/1 8:37,4922,0,21,0,0,0
2018/11/1 8:37,4922,0,21,1,0,0
2018/11/1 8:37,4935,0,10,0,13,0
2018/11/1 8:37,4935,0,10,1,0,0
2018/11/1 8:37,4927,0,16,0,0,0
2018/11/1 8:37,4913,0,1,0,2,0
2018/11/1 8:37,4920,0,4,0,4,0
2018/11/1 8:37,4913,0,1,1,0,0
2018/11/1 8:37,4920,0,4,1,0,0
2018/11/1 8:37,4917,0,2,0,6,0
2018/11/1 8:37,4917,0,2,1,0,0
2018/11/1 8:38,4921,0,13,0,1,0
2018/11/1 8:38,4921,0,13,1,0,1
2018/11/1 8:38,4918,1,17,0,0,0
2018/11/1 8:38,4918,1,17,1,0,1
2018/11/1 8:38,4929,0,4,0,4,1
2018/11/1 8:38,4929,0,4,1,0,0
2018/11/1 8:38,4923,1,2,0,3,1
2018/11/1 8:38,4923,1,2,1,0,0
2018/11/1 8:38,4924,1,3,0,1,0
2018/11/1 8:38,4919,1,15,0,2,1
2018/11/1 8:38,4913,0,1,0,0,0
2018/11/1 8:38,4938,1,18,0,1,0
2018/11/1 8:38,4919,1,15,1,0,2
2018/11/1 8:38,4913,0,1,1,0,0
2018/11/1 8:38,4938,1,18,1,0,0
2018/11/1 8:38,4916,1,18,0,0,0
2018/11/1 8:38,4916,1,18,1,0,2
2018/11/1 8:38,4910,1,22,0,0,0
2018/11/1 8:38,4910,1,22,1,0,14
2018/11/1 8:38,4934,1,4,0,1,0
2018/11/1 8:38,4934,1,4,1,0,0
2018/11/1 8:38,4927,0,17,0,3,0
2018/11/1 8:38,4930,1,23,0,0,0
2018/11/1 8:38,4927,0,17,1,1,11
2018/11/1 8:38,4930,1,23,1,0,1
2018/11/1 8:38,4936,0,15,0,10,0
2018/11/1 8:38,4936,0,15,1,0,17
2018/11/1 8:38,4926,0,9,0,9,0
2018/11/1 8:38,4926,0,9,1,0,4
2018/11/1 8:38,4933,0,23,0,0,0
2018/11/1 8:38,4935,0,11,0,4,0
2018/11/1 8:38,4933,0,23,1,0,2
2018/11/1 8:38,4935,0,11,1,0,1
2018/11/1 8:39,4920,0,5,0,0,0
2018/11/1 8:39,4920,0,5,1,0,0
2018/11/1 8:39,4929,0,5,0,0,0
2018/11/1 8:39,4929,0,5,1,0,0
2018/11/1 8:39,4913,0,1,0,2,1
2018/11/1 8:39,4913,0,1,1,0,0
2018/11/1 8:39,4921,0,14,0,1,0
2018/11/1 8:39,4922,0,22,0,0,0
2018/11/1 8:39,4921,0,14,1,0,8
2018/11/1 8:39,4922,0,22,1,0,17
2018/11/1 8:39,4923,1,3,0,21,0
2018/11/1 8:40,4928,0,8,0,13,1
2018/11/1 8:40,4911,1,11,0,0,0
2018/11/1 8:40,4911,1,11,1,1,2
2018/11/1 8:40,4924,1,4,0,5,0
2018/11/1 8:40,4934,1,5,0,0,0
2018/11/1 8:40,4934,1,5,1,0,0
2018/11/1 8:40,4928,0,8,1,0,10
2018/11/1 8:40,4938,1,19,0,0,0
2018/11/1 8:40,4938,1,19,1,0,3
2018/11/1 8:40,4916,1,19,0,0,0
2018/11/1 8:40,4916,1,19,1,0,0
2018/11/1 8:40,4924,1,4,1,0,1
2018/11/1 8:40,4910,1,23,0,0,0
2018/11/1 8:40,4910,1,23,1,0,3
2018/11/1 8:40,4919,1,16,0,3,0
2018/11/1 8:40,4919,1,16,1,0,9
2018/11/1 8:40,4918,1,18,0,2,0
2018/11/1 8:40,4913,0,2,0,4,0
2018/11/1 8:40,4918,1,18,1,1,8
2018/11/1 8:40,4913,0,2,1,0,0
2018/11/1 8:40,4936,0,16,0,5,0
2018/11/1 8:40,4936,0,16,1,0,2
2018/11/1 8:40,4929,0,6,0,0,0
2018/11/1 8:41,4934,1,6,0,0,0
2018/11/1 8:41,4934,1,6,1,0,0
2018/11/1 8:41,4917,0,3,0,1,1
2018/11/1 8:41,4922,0,23,0,0,0
2018/11/1 8:41,4917,0,3,1,0,2
2018/11/1 8:41,4920,0,6,0,0,0
2018/11/1 8:41,4922,0,23,1,0,2
2018/11/1 8:41,4927,0,18,0,6,0
2018/11/1 8:41,4921,0,15,1,0,5
2018/11/1 8:41,4927,0,18,1,0,11
2018/11/1 8:41,4924,1,5,0,1,0
2018/11/1 8:41,4935,0,12,0,7,0
2018/11/1 8:41,4935,0,12,1,0,1
2018/11/1 8:41,4936,0,17,0,3,0
2018/11/1 8:41,4936,0,17,1,0,6
2018/11/1 8:41,4928,0,9,0,8,1
2018/11/1 8:41,4928,0,9,1,0,2
2018/11/1 8:42,4922,1,1,0,0,2
2018/11/1 8:42,4922,1,1,1,0,4
2018/11/1 8:42,4938,1,20,0,2,0
2018/11/1 8:42,4937,1,1,0,0,0
2018/11/1 8:42,4938,1,20,1,0,9
2018/11/1 8:42,4937,1,1,1,0,0
2018/11/1 8:42,4926,0,10,0,11,0
2018/11/1 8:42,4916,1,20,0,0,0
2018/11/1 8:42,4917,0,4,0,2,0
2018/11/1 8:42,4916,1,20,1,0,4
2018/11/1 8:42,4922,1,1,0,0,0
2018/11/1 8:42,4911,1,12,0,1,0
2018/11/1 8:42,4911,1,12,1,1,12
2018/11/1 8:42,4923,1,4,0,18,0
2018/11/1 8:42,4922,1,1,1,0,0
2018/11/1 8:42,4927,0,19,0,7,0
2018/11/1 8:42,4919,1,17,0,2,0
2018/11/1 8:42,4927,0,19,1,0,7
2018/11/1 8:42,4918,1,19,0,0,0
2018/11/1 8:42,4938,1,21,0,0,0
2018/11/1 8:42,4919,1,17,1,0,6
2018/11/1 8:42,4924,1,6,0,2,0
2018/11/1 8:42,4938,1,21,1,0,0
2018/11/1 8:42,4916,1,21,0,0,0
2018/11/1 8:43,4916,1,21,1,0,6
2018/11/1 8:43,4922,1,1,0,0,0
2018/11/1 8:43,4922,1,1,1,0,0
2018/11/1 8:43,4920,0,7,0,3,1
2018/11/1 8:43,4926,0,11,0,1,0
2018/11/1 8:43,4920,0,7,1,0,2
2018/11/1 8:43,4934,1,7,0,4,1
2018/11/1 8:43,4934,1,7,1,0,0
2018/11/1 8:43,4929,0,7,0,7,1
2018/11/1 8:43,4922,1,1,0,0,0
2018/11/1 8:43,4913,0,3,0,2,0
2018/11/1 8:43,4922,1,1,1,0,0
2018/11/1 8:43,4913,0,3,1,0,0
2018/11/1 8:43,4935,0,13,0,2,0
2018/11/1 8:43,4923,1,5,0,0,0
2018/11/1 8:43,4935,0,13,1,0,4
2018/11/1 8:43,4917,0,5,0,1,0
2018/11/1 8:43,4936,0,18,0,2,0
2018/11/1 8:43,4936,0,18,1,1,14
2018/11/1 8:43,4937,1,2,0,0,0
2018/11/1 8:44,4937,1,2,1,0,0
2018/11/1 8:44,4922,1,1,0,0,1
2018/11/1 8:44,4922,1,1,1,0,0
2018/11/1 8:44,4928,0,10,0,0,0
2018/11/1 8:44,4928,0,10,1,0,3
2018/11/1 8:44,4927,0,20,0,0,0
2018/11/1 8:44,4918,1,20,0,0,0
2018/11/1 8:44,4923,1,6,0,3,0
2018/11/1 8:44,4927,0,20,1,0,0
2018/11/1 8:44,4918,1,20,1,0,7
2018/11/1 8:44,4923,1,6,1,0,13
2018/11/1 8:44,4911,1,13,0,7,0
2018/11/1 8:44,4921,0,16,1,0,8
2018/11/1 8:44,4917,0,6,0,1,0
2018/11/1 8:44,4917,0,6,1,0,4
2018/11/1 8:45,4930,0,1,0,1,3
2018/11/1 8:45,4919,1,18,0,2,0
2018/11/1 8:45,4919,1,18,1,0,8
2018/11/1 8:45,4926,0,12,0,3,0
2018/11/1 8:45,4924,1,7,0,3,1
2018/11/1 8:45,4924,1,7,1,0,4
2018/11/1 8:45,4918,1,21,0,0,0
2018/11/1 8:45,4918,1,21,1,0,0
2018/11/1 8:45,4936,0,19,0,7,0
2018/11/1 8:45,4936,0,19,1,0,9
2018/11/1 8:45,4913,0,4,0,3,1
2018/11/1 8:45,4938,1,22,0,2,0
2018/11/1 8:45,4913,0,4,1,0,4
2018/11/1 8:45,4934,1,8,0,1,0
2018/11/1 8:45,4937,1,3,0,0,0
2018/11/1 8:45,4934,1,8,1,0,0
2018/11/1 8:45,4937,1,3,1,0,0
2018/11/1 8:45,4930,0,1,0,2,0
2018/11/1 8:45,4928,0,11,0,3,1
2018/11/1 8:45,4930,0,1,1,3,12
2018/11/1 8:45,4935,0,14,0,1,0
2018/11/1 8:45,4928,0,11,1,0,3
2018/11/1 8:45,4935,0,14,1,0,11
2018/11/1 8:45,4927,0,21,0,1,0
2018/11/1 8:45,4916,1,22,0,0,0
2018/11/1 8:45,4916,1,22,1,0,6
2018/11/1 8:46,4930,0,1,0,0,0
2018/11/1 8:46,4911,1,14,0,5,0
2018/11/1 8:46,4930,0,1,1,0,0
2018/11/1 8:46,4911,1,14,1,0,5
2018/11/1 8:46,4913,0,5,0,0,0
2018/11/1 8:46,4913,0,5,1,0,1
2018/11/1 8:46,4930,0,1,0,0,0
2018/11/1 8:46,4930,0,1,1,0,0
2018/11/1 8:46,4934,1,9,0,4,0
2018/11/1 8:46,4934,1,9,1,0,0
2018/11/1 8:46,4928,0,12,0,5,1
2018/11/1 8:46,4920,0,8,0,6,1
2018/11/1 8:46,4928,0,12,1,0,3
2018/11/1 8:46,4920,0,8,1,0,0
2018/11/1 8:47,4930,0,1,0,1,0
2018/11/1 8:47,4930,0,1,1,0,0
2018/11/1 8:47,4919,1,19,0,0,0
2018/11/1 8:47,4929,0,8,0,2,0
2018/11/1 8:47,4911,1,15,0,0,0
2018/11/1 8:47,4919,1,19,1,0,1
2018/11/1 8:47,4929,0,8,1,0,0
2018/11/1 8:47,4911,1,15,1,0,5
2018/11/1 8:47,4937,1,4,0,0,0
2018/11/1 8:47,4914,0,1,0,15,7
2018/11/1 8:47,4917,0,7,0,6,0
2018/11/1 8:47,4937,1,4,1,0,0
2018/11/1 8:47,4914,0,1,1,0,3
2018/11/1 8:47,4917,0,7,1,0,1
2018/11/1 8:47,4930,0,1,0,2,0
2018/11/1 8:47,4930,0,1,1,0,0
2018/11/1 8:47,4924,1,8,0,1,0
2018/11/1 8:47,4913,0,6,0,3,0
2018/11/1 8:47,4938,1,23,0,0,0
2018/11/1 8:47,4938,1,23,1,0,26
2018/11/1 8:47,4936,0,21,0,1,0
2018/11/1 8:47,4924,1,8,1,0,5
2018/11/1 8:47,4936,0,21,1,0,2
2018/11/1 8:47,4934,1,10,0,1,0
2018/11/1 8:47,4934,1,10,1,0,0
2018/11/1 8:47,4923,1,7,0,5,0
2018/11/1 8:47,4923,1,7,1,1,12
2018/11/1 8:48,4930,0,1,0,3,0
2018/11/1 8:48,4926,0,13,0,5,0
2018/11/1 8:48,4930,0,1,1,0,0
2018/11/1 8:48,4927,0,22,0,6,0
2018/11/1 8:48,4935,0,15,0,1,0
2018/11/1 8:48,4927,0,22,1,0,22
2018/11/1 8:48,4935,0,15,1,1,20
2018/11/1 8:48,4918,1,22,0,4,0
2018/11/1 8:48,4918,1,22,1,0,14
2018/11/1 8:48,4910,0,1,0,3,5
2018/11/1 8:48,4914,0,2,0,3,0
2018/11/1 8:48,4916,1,23,0,0,0
2018/11/1 8:48,4914,0,2,1,0,0
2018/11/1 8:48,4916,1,23,1,0,0
2018/11/1 8:48,4930,0,1,0,1,1
2018/11/1 8:48,4930,0,1,1,0,0
2018/11/1 8:48,4937,1,5,0,0,0
2018/11/1 8:48,4937,1,5,1,0,0
2018/11/1 8:48,4910,0,1,0,0,0
2018/11/1 8:48,4921,0,17,0,13,1
2018/11/1 8:48,4921,0,17,1,1,24
2018/11/1 8:49,4920,0,9,0,11,0
2018/11/1 8:49,4919,1,20,0,1,1
2018/11/1 8:49,4930,0,1,0,2,0
2018/11/1 8:49,4920,0,9,1,0,1
2018/11/1 8:49,4919,1,20,1,0,3
2018/11/1 8:49,4930,0,1,1,0,0
2018/11/1 8:49,4934,1,11,0,0,0
2018/11/1 8:49,4929,0,9,0,7,0
2018/11/1 8:49,4929,0,9,1,0,0
2018/11/1 8:49,4910,0,1,0,0,0
2018/11/1 8:49,4910,0,1,1,0,6
2018/11/1 8:49,4917,0,8,0,4,0
2018/11/1 8:49,4928,0,13,0,0,0
2018/11/1 8:49,4917,0,8,1,0,0
2018/11/1 8:49,4930,0,1,0,1,0
2018/11/1 8:49,4928,0,13,1,0,1
2018/11/1 8:49,4927,0,23,0,0,0
2018/11/1 8:49,4927,0,23,1,0,3
2018/11/1 8:49,4930,0,1,1,0,0
2018/11/1 8:49,4919,1,21,0,0,0
2018/11/1 8:49,4937,1,6,0,0,0
2018/11/1 8:49,4937,1,6,1,0,0
2018/11/1 8:49,4921,0,18,0,14,2
2018/11/1 8:49,4911,1,16,0,1,0
2018/11/1 8:49,4921,0,18,1,0,1
2018/11/1 8:49,4911,1,16,1,0,9
2018/11/1 8:49,4910,0,1,0,0,0
2018/11/1 8:49,4924,1,9,0,0,0
2018/11/1 8:49,4913,0,7,0,5,0
2018/11/1 8:49,4936,0,22,0,0,0
2018/11/1 8:49,4924,1,9,1,0,4
2018/11/1 8:49,4936,0,22,1,0,16
2018/11/1 8:49,4913,0,7,1,0,0
2018/11/1 8:50,4926,0,14,0,1,1
2018/11/1 8:50,4923,1,8,0,2,0
2018/11/1 8:50,4935,0,16,0,0,0
2018/11/1 8:50,4935,0,16,1,0,4
2018/11/1 8:50,4910,0,1,0,0,0
2018/11/1 8:50,4934,1,12,0,0,0
2018/11/1 8:50,4927,1,1,0,0,1
2018/11/1 8:50,4918,1,23,0,0,0
2018/11/1 8:50,4914,0,3,0,0,0
2018/11/1 8:50,4914,0,3,1,0,2
2018/11/1 8:50,4910,0,1,0,0,0
2018/11/1 8:50,4928,0,14,0,1,0
2018/11/1 8:50,4910,0,1,1,0,0
2018/11/1 8:50,4928,0,14,1,0,11
2018/11/1 8:50,4935,0,17,0,0,0
2018/11/1 8:51,4927,1,1,0,0,0
2018/11/1 8:51,4935,0,17,1,0,3
2018/11/1 8:51,4927,1,1,1,0,10
2018/11/1 8:51,4917,0,9,0,2,0
2018/11/1 8:51,4917,0,9,1,0,2
2018/11/1 8:51,4910,0,1,0,0,0
2018/11/1 8:51,4936,0,23,0,0,0
2018/11/1 8:51,4910,0,1,1,0,0
2018/11/1 8:51,4923,1,9,0,6,0
2018/11/1 8:51,4921,1,1,0,1,0
2018/11/1 8:51,4930,0,1,0,0,0
2018/11/1 8:51,4930,0,1,1,0,0
2018/11/1 8:51,4921,1,1,1,0,1
2018/11/1 8:51,4927,1,1,0,0,1
2018/11/1 8:51,4910,0,1,0,1,0
2018/11/1 8:51,4913,0,8,0,2,0
2018/11/1 8:51,4914,0,4,0,2,1
2018/11/1 8:51,4914,0,4,1,0,1
2018/11/1 8:52,4927,1,1,0,0,0
2018/11/1 8:52,4927,1,1,1,0,0
2018/11/1 8:52,4924,1,10,0,0,0
2018/11/1 8:52,4924,1,10,1,0,0
2018/11/1 8:52,4910,0,1,0,0,0
2018/11/1 8:52,4911,1,17,0,1,0
2018/11/1 8:52,4911,1,17,1,0,4
2018/11/1 8:52,4937,1,7,0,0,0
2018/11/1 8:52,4937,1,7,1,0,11
2018/11/1 8:52,4934,1,13,0,3,0
2018/11/1 8:52,4934,1,13,1,0,0
2018/11/1 8:52,4927,1,1,0,0,0
2018/11/1 8:52,4927,1,1,1,0,0
2018/11/1 8:52,4923,1,10,0,3,0
2018/11/1 8:52,4914,0,5,0,0,0
2018/11/1 8:52,4920,0,10,0,8,0
2018/11/1 8:52,4920,0,10,1,0,1
2018/11/1 8:52,4914,0,5,1,0,0
2018/11/1 8:52,4926,0,15,0,5,1
2018/11/1 8:52,4910,0,1,0,3,0
2018/11/1 8:52,4929,0,10,0,1,0
2018/11/1 8:52,4930,0,2,0,5,0
2018/11/1 8:52,4926,0,15,1,0,26
2018/11/1 8:52,4910,0,1,1,0,0
2018/11/1 8:52,4928,0,15,0,0,0
2018/11/1 8:52,4928,0,15,1,0,13
2018/11/1 8:53,4927,1,1,0,0,0
2018/11/1 8:53,4938,0,1,0,2,3
2018/11/1 8:53,4938,0,1,1,0,6
2018/11/1 8:53,4919,1,22,0,0,1
2018/11/1 8:53,4919,1,22,1,0,28
2018/11/1 8:53,4927,1,1,0,0,0
2018/11/1 8:53,4927,1,1,1,0,0
2018/11/1 8:53,4934,1,14,0,0,0
2018/11/1 8:53,4934,1,14,1,0,0
2018/11/1 8:53,4938,0,1,0,0,0
2018/11/1 8:53,4921,1,11,0,0,0
2018/11/1 8:53,4921,1,11,1,0,0
2018/11/1 8:53,4938,0,1,1,0,0
2018/11/1 8:53,4913,0,9,0,7,0
2018/11/1 8:53,4914,0,6,0,2,0
2018/11/1 8:53,4914,0,6,1,0,0
2018/11/1 8:53,4920,0,11,0,3,1
2018/11/1 8:53,4935,0,18,0,3,0
2018/11/1 8:53,4920,0,11,1,0,0
2018/11/1 8:53,4929,0,11,0,1,0
2018/11/1 8:53,4935,0,18,1,2,13
2018/11/1 8:54,4927,1,1,0,0,0
2018/11/1 8:54,4927,1,1,1,0,0
2018/11/1 8:54,4938,0,1,0,2,1
2018/11/1 8:54,4917,0,10,0,8,0
2018/11/1 8:54,4912,1,1,0,18,0
2018/11/1 8:54,4917,0,10,1,0,1
2018/11/1 8:54,4912,1,1,1,0,0
2018/11/1 8:54,4923,1,11,0,2,1
2018/11/1 8:54,4924,1,11,0,0,0
2018/11/1 8:54,4927,1,1,0,0,0
2018/11/1 8:54,4927,1,1,1,0,0
2018/11/1 8:54,4938,0,1,0,0,0
2018/11/1 8:54,4926,0,16,0,4,0
2018/11/1 8:54,4911,1,18,0,1,0
2018/11/1 8:54,4937,1,8,0,0,0
2018/11/1 8:54,4926,0,16,1,0,3
2018/11/1 8:54,4911,1,18,1,0,2
2018/11/1 8:54,4928,0,16,0,1,1
2018/11/1 8:54,4937,1,8,1,0,2
2018/11/1 8:54,4928,0,16,1,0,2
2018/11/1 8:54,4921,1,12,1,0,0
2018/11/1 8:54,4924,1,12,0,0,0
2018/11/1 8:55,4934,1,15,0,3,0
2018/11/1 8:55,4927,1,1,0,0,0
2018/11/1 8:55,4924,1,12,1,0,4
2018/11/1 8:55,4935,0,19,0,2,0
2018/11/1 8:55,4934,1,15,1,0,0
2018/11/1 8:55,4935,0,19,1,0,1
2018/11/1 8:55,4938,0,1,0,1,0
2018/11/1 8:55,4938,0,1,1,0,0
2018/11/1 8:55,4923,1,12,0,0,0
2018/11/1 8:55,4923,1,12,1,1,27
2018/11/1 8:55,4917,0,11,0,4,0
2018/11/1 8:55,4910,0,1,0,2,2
2018/11/1 8:55,4910,0,1,1,0,0
2018/11/1 8:55,4917,0,11,1,0,0
2018/11/1 8:55,4926,0,17,0,0,0
2018/11/1 8:55,4919,1,23,0,0,1
2018/11/1 8:55,4930,0,3,0,0,0
2018/11/1 8:55,4914,0,7,0,5,0
2018/11/1 8:55,4919,1,23,1,1,3
2018/11/1 8:55,4914,0,7,1,0,1
2018/11/1 8:55,4926,0,17,1,0,2
2018/11/1 8:55,4930,0,3,1,0,0
2018/11/1 8:55,4938,0,1,0,0,0
2018/11/1 8:55,4928,0,17,0,0,0
2018/11/1 8:55,4938,0,1,1,0,0
2018/11/1 8:55,4920,0,12,0,6,2
2018/11/1 8:55,4920,0,12,1,0,4
2018/11/1 8:55,4937,1,9,0,0,0
2018/11/1 8:55,4929,0,12,0,7,1
2018/11/1 8:55,4929,0,12,1,0,0
2018/11/1 8:55,4937,1,9,1,0,0
2018/11/1 8:56,4938,0,1,0,0,0
2018/11/1 8:56,4938,0,1,1,0,0
2018/11/1 8:56,4912,1,2,0,8,1
2018/11/1 8:56,4912,1,2,1,0,3
2018/11/1 8:56,4938,0,1,0,4,0
2018/11/1 8:56,4938,0,1,1,0,0
2018/11/1 8:57,4917,0,12,0,1,0
2018/11/1 8:57,4917,0,12,1,0,0
2018/11/1 8:57,4910,0,2,0,6,0
2018/11/1 8:57,4930,0,4,0,3,0
2018/11/1 8:57,4935,0,20,0,0,0
2018/11/1 8:57,4935,0,20,1,0,0
2018/11/1 8:57,4913,0,10,0,0,0
2018/11/1 8:57,4911,1,19,0,1,0
2018/11/1 8:57,4911,1,19,1,0,0
2018/11/1 8:57,4938,0,1,0,1,0
2018/11/1 8:57,4921,1,13,0,11,0
2018/11/1 8:57,4921,1,13,1,0,2
2018/11/1 8:57,4934,1,16,0,1,0
2018/11/1 8:57,4934,1,16,1,0,0
2018/11/1 8:57,4923,1,13,0,0,0
2018/11/1 8:57,4923,1,13,1,0,4
2018/11/1 8:57,4937,1,10,0,0,0
2018/11/1 8:57,4920,0,13,0,3,1
2018/11/1 8:57,4937,1,10,1,0,13
2018/11/1 8:57,4920,0,13,1,0,1
2018/11/1 8:57,4938,0,1,0,1,0
2018/11/1 8:57,4913,0,11,0,1,0
2018/11/1 8:57,4929,0,13,0,1,0
2018/11/1 8:57,4929,0,13,1,0,0
2018/11/1 8:57,4938,0,1,1,0,1
2018/11/1 8:57,4913,0,11,1,0,9
2018/11/1 8:57,4935,0,21,0,1,0
2018/11/1 8:57,4935,0,21,1,0,3
2018/11/1 8:58,4924,1,13,0,0,0
2018/11/1 8:58,4926,0,18,0,1,1
2018/11/1 8:58,4926,0,18,1,0,14
2018/11/1 8:58,4921,1,14,0,0,0
2018/11/1 8:58,4930,0,5,0,0,0
2018/11/1 8:58,4930,0,5,1,0,4
2018/11/1 8:58,4928,0,18,0,0,0
2018/11/1 8:58,4921,1,14,1,0,0
2018/11/1 8:58,4923,1,14,0,0,0
2018/11/1 8:58,4923,1,14,1,0,0
2018/11/1 8:58,4911,1,20,0,0,0
2018/11/1 8:58,4911,1,20,1,0,4
2018/11/1 8:58,4912,1,3,0,23,1
2018/11/1 8:58,4917,0,13,0,1,0
2018/11/1 8:58,4914,0,8,0,7,0
2018/11/1 8:58,4914,0,8,1,0,1
2018/11/1 8:58,4913,0,12,0,2,1
2018/11/1 8:59,4913,0,12,1,0,1
2018/11/1 8:59,4926,0,19,0,3,0
2018/11/1 8:59,4911,1,21,0,0,0
2018/11/1 8:59,4938,0,1,0,7,0
2018/11/1 8:59,4911,1,21,1,0,0
2018/11/1 8:59,4928,0,19,0,0,0
2018/11/1 8:59,4938,0,1,1,0,0
2018/11/1 8:59,4930,0,6,0,1,0
2018/11/1 8:59,4937,1,11,0,0,0
2018/11/1 8:59,4910,0,3,0,2,1
2018/11/1 8:59,4930,0,6,1,0,0
2018/11/1 8:59,4910,0,3,1,0,0
2018/11/1 8:59,4920,0,14,0,0,0
2018/11/1 8:59,4920,0,14,1,0,7
2018/11/1 8:59,4934,1,17,0,2,0
2018/11/1 8:59,4934,1,17,1,0,0
2018/11/1 8:59,4921,1,15,0,2,0
2018/11/1 8:59,4921,1,15,1,0,1
2018/11/1 8:59,4923,1,15,0,0,0
2018/11/1 8:59,4929,0,14,0,2,0
2018/11/1 8:59,4929,0,14,1,0,0
2018/11/1 8:59,4923,1,15,1,0,1
2018/11/1 9:00,4935,0,22,0,3,0
2018/11/1 9:00,4935,0,22,1,0,25
2018/11/1 9:00,4917,0,14,0,0,0
2018/11/1 9:00,4933,1,1,0,15,4
2018/11/1 9:00,4933,1,1,1,0,0
2018/11/1 9:00,4924,1,14,0,0,0
2018/11/1 9:00,4937,1,12,0,0,0
2018/11/1 9:00,4937,1,12,1,0,14
2018/11/1 9:00,4924,1,14,1,0,2
2018/11/1 9:00,4938,0,2,0,0,0
2018/11/1 9:00,4938,0,2,1,0,0
2018/11/1 9:00,4914,0,9,0,6,0
2018/11/1 9:00,4914,0,9,1,0,2
